profile,buurt_code,buren,value,n_sample
4,BU0363NQ07,BU0363NQ07,30.48,1310
5,BU0363NQ07,BU0363NQ07,9.45,1310
1,BU0363NQ08,BU0363NQ08,27.37,787
2,BU0363NQ08,BU0363NQ08,11.85,787
3,BU0363NQ08,BU0363NQ08,21.51,787
4,BU0363NQ08,BU0363NQ08,31.09,787
5,BU0363NQ08,BU0363NQ08,8.18,787
1,BU0363NQ09,BU0363NQ09,26.53,2278
2,BU0363NQ09,BU0363NQ09,12.9,2278
3,BU0363NQ09,BU0363NQ09,21.4,2278
4,BU0363NQ09,BU0363NQ09,30.5,2278
5,BU0363NQ09,BU0363NQ09,8.67,2278
1,BU0363NQ10,BU0363NQ10,27.2,2379
2,BU0363NQ10,BU0363NQ10,12.94,2379
3,BU0363NQ10,BU0363NQ10,21.04,2379
4,BU0363NQ10,BU0363NQ10,29.52,2379
5,BU0363NQ10,BU0363NQ10,9.3,2379
1,BU0363SA01,BU0363SA01,27.8,2204
2,BU0363SA01,BU0363SA01,12.65,2204
3,BU0363SA01,BU0363SA01,20.77,2204
4,BU0363SA01,BU0363SA01,29.99,2204
5,BU0363SA01,BU0363SA01,8.79,2204
1,BU0363SA02,BU0363SA02,27.13,1200
2,BU0363SA02,BU0363SA02,12.41,1200
3,BU0363SA02,BU0363SA02,21.07,1200
4,BU0363SA02,BU0363SA02,30.64,1200
5,BU0363SA02,BU0363SA02,8.75,1200
1,BU0363SB01,BU0363SB01,27.31,328
2,BU0363SB01,BU0363SB01,12.46,328
3,BU0363SB01,BU0363SB01,21.01,328
4,BU0363SB01,BU0363SB01,29.73,328
5,BU0363SB01,BU0363SB01,9.49,328
1,BU0363SB02,BU0363SB02,26.52,1788
2,BU0363SB02,BU0363SB02,13.14,1788
3,BU0363SB02,BU0363SB02,21.47,1788
4,BU0363SB02,BU0363SB02,30.22,1788
5,BU0363SB02,BU0363SB02,8.65,1788
1,BU0363SB03,BU0363SB03,26.88,2469
2,BU0363SB03,BU0363SB03,12.46,2469
3,BU0363SB03,BU0363SB03,21.37,2469
4,BU0363SB03,BU0363SB03,30.75,2469
5,BU0363SB03,BU0363SB03,8.54,2469
1,BU0363SB04,BU0363SB04,26.28,2493
2,BU0363SB04,BU0363SB04,13.53,2493
3,BU0363SB04,BU0363SB04,22.16,2493
4,BU0363SB04,BU0363SB04,29.7,2493
5,BU0363SB04,BU0363SB04,8.33,2493
1,BU0363SB05,BU0363SB05,27.2,815
2,BU0363SB05,BU0363SB05,12.53,815
3,BU0363SB05,BU0363SB05,20.87,815
4,BU0363SB05,BU0363SB05,30.73,815
5,BU0363SB05,BU0363SB05,8.67,815
1,BU0363SB06,BU0363SB06,26.45,1318
2,BU0363SB06,BU0363SB06,13.38,1318
3,BU0363SB06,BU0363SB06,21.83,1318
4,BU0363SB06,BU0363SB06,29.01,1318
5,BU0363SB06,BU0363SB06,9.33,1318
1,BU0363SC01,BU0363SC01,27.18,2037
2,BU0363SC01,BU0363SC01,11.64,2037
3,BU0363SC01,BU0363SC01,21.45,2037
4,BU0363SC01,BU0363SC01,30.32,2037
5,BU0363SC01,BU0363SC01,9.41,2037
1,BU0363SC02,BU0363SC02,28.13,2293
2,BU0363SC02,BU0363SC02,11.86,2293
3,BU0363SC02,BU0363SC02,21.87,2293
4,BU0363SC02,BU0363SC02,29.33,2293
5,BU0363SC02,BU0363SC02,8.81,2293
1,BU0363SC04,BU0363SC04,27.67,1275
2,BU0363SC04,BU0363SC04,13.14,1275
3,BU0363SC04,BU0363SC04,20.93,1275
4,BU0363SC04,BU0363SC04,29.52,1275
5,BU0363SC04,BU0363SC04,8.74,1275
1,BU0363SC05,BU0363SC05,28,2434
2,BU0363SC05,BU0363SC05,11.97,2434
3,BU0363SC05,BU0363SC05,21.39,2434
4,BU0363SC05,BU0363SC05,29.36,2434
5,BU0363SC05,BU0363SC05,9.28,2434
1,BU0363SC06,BU0363SC06,27.87,276
2,BU0363SC06,BU0363SC06,12.38,276
3,BU0363SC06,BU0363SC06,22,276
4,BU0363SC06,BU0363SC06,29.15,276
5,BU0363SC06,BU0363SC06,8.6,276
1,BU0363SD01,BU0363SD01,28.04,1401
2,BU0363SD01,BU0363SD01,12.58,1401
3,BU0363SD01,BU0363SD01,21.07,1401
4,BU0363SD01,BU0363SD01,29.45,1401
5,BU0363SD01,BU0363SD01,8.86,1401
1,BU0363SD02,BU0363SD02,27.73,1264
2,BU0363SD02,BU0363SD02,12.85,1264
3,BU0363SD02,BU0363SD02,21.22,1264
4,BU0363SD02,BU0363SD02,29.07,1264
5,BU0363SD02,BU0363SD02,9.13,1264
1,BU0363SD03,BU0363SD03,27.46,675
2,BU0363SD03,BU0363SD03,12.29,675
3,BU0363SD03,BU0363SD03,20.83,675
4,BU0363SD03,BU0363SD03,29.87,675
5,BU0363SD03,BU0363SD03,9.55,675
1,BU0363SD04,BU0363SD04,27.48,1987
2,BU0363SD04,BU0363SD04,11.75,1987
3,BU0363SD04,BU0363SD04,21.55,1987
4,BU0363SD04,BU0363SD04,29.61,1987
5,BU0363SD04,BU0363SD04,9.61,1987
1,BU0363SD05,BU0363SD05,26.78,2319
2,BU0363SD05,BU0363SD05,12.79,2319
3,BU0363SD05,BU0363SD05,20.87,2319
4,BU0363SD05,BU0363SD05,29.74,2319
5,BU0363SD05,BU0363SD05,9.82,2319
1,BU0363SD06,BU0363SD06,27.9,488
2,BU0363SD06,BU0363SD06,11.97,488
3,BU0363SD06,BU0363SD06,21.75,488
4,BU0363SD06,BU0363SD06,29.21,488
5,BU0363SD06,BU0363SD06,9.17,488
1,BU0363SE01,BU0363SE01,26.39,1964
2,BU0363SE01,BU0363SE01,12.71,1964
3,BU0363SE01,BU0363SE01,21.65,1964
4,BU0363SE01,BU0363SE01,30.02,1964
5,BU0363SE01,BU0363SE01,9.23,1964
1,BU0363SE02,BU0363SE02,27.01,2102
2,BU0363SE02,BU0363SE02,13.05,2102
3,BU0363SE02,BU0363SE02,20.94,2102
4,BU0363SE02,BU0363SE02,29.6,2102
5,BU0363SE02,BU0363SE02,9.4,2102
1,BU0363SE03,BU0363SE03,28.27,892
2,BU0363SE03,BU0363SE03,12.03,892
3,BU0363SE03,BU0363SE03,21.2,892
4,BU0363SE03,BU0363SE03,29.93,892
5,BU0363SE03,BU0363SE03,8.57,892
1,BU0363SE04,BU0363SE04,28.18,1543
2,BU0363SE04,BU0363SE04,12.29,1543
3,BU0363SE04,BU0363SE04,21.71,1543
4,BU0363SE04,BU0363SE04,29.3,1543
5,BU0363SE04,BU0363SE04,8.52,1543
1,BU0363TA01,BU0363TA01,27.5,280
2,BU0363TA01,BU0363TA01,12.68,280
3,BU0363TA01,BU0363TA01,20.58,280
4,BU0363TA01,BU0363TA01,29.95,280
5,BU0363TA01,BU0363TA01,9.29,280
1,BU0363TA02,BU0363TA02,27.97,2174
2,BU0363TA02,BU0363TA02,11.96,2174
3,BU0363TA02,BU0363TA02,20.26,2174
4,BU0363TA02,BU0363TA02,29.86,2174
5,BU0363TA02,BU0363TA02,9.95,2174
1,BU0363TA03,BU0363TA03,27.32,1003
2,BU0363TA03,BU0363TA03,13.31,1003
3,BU0363TA03,BU0363TA03,20.33,1003
4,BU0363TA03,BU0363TA03,29.44,1003
5,BU0363TA03,BU0363TA03,9.6,1003
1,BU0363TA04,BU0363TA04,26.88,2419
2,BU0363TA04,BU0363TA04,13.3,2419
3,BU0363TA04,BU0363TA04,20.14,2419
4,BU0363TA04,BU0363TA04,30.14,2419
5,BU0363TA04,BU0363TA04,9.54,2419
1,BU0363TA05,BU0363TA05,26.9,1636
2,BU0363TA05,BU0363TA05,13.28,1636
3,BU0363TA05,BU0363TA05,20.36,1636
4,BU0363TA05,BU0363TA05,30.47,1636
5,BU0363TA05,BU0363TA05,8.99,1636
1,BU0363TA06,BU0363TA06,26.9,1872
2,BU0363TA06,BU0363TA06,12.2,1872
3,BU0363TA06,BU0363TA06,20.7,1872
4,BU0363TA06,BU0363TA06,30.21,1872
5,BU0363TA06,BU0363TA06,9.99,1872
1,BU0363TA07,BU0363TA07,26.33,1291
2,BU0363TA07,BU0363TA07,12.57,1291
3,BU0363TA07,BU0363TA07,21.27,1291
4,BU0363TA07,BU0363TA07,30.02,1291
5,BU0363TA07,BU0363TA07,9.81,1291
1,BU0363TB01,BU0363TB01,27.31,1427
2,BU0363TB01,BU0363TB01,12.07,1427
3,BU0363TB01,BU0363TB01,21.09,1427
4,BU0363TB01,BU0363TB01,30.61,1427
5,BU0363TB01,BU0363TB01,8.92,1427
1,BU0363TB02,BU0363TB02,26.47,793
2,BU0363TB02,BU0363TB02,12.78,793
3,BU0363TB02,BU0363TB02,21.31,793
4,BU0363TB02,BU0363TB02,30.75,793
5,BU0363TB02,BU0363TB02,8.69,793
1,BU0363TC01,BU0363TC01,27.16,1630
2,BU0363TC01,BU0363TC01,12.3,1630
3,BU0363TC01,BU0363TC01,21.52,1630
4,BU0363TC01,BU0363TC01,30.16,1630
5,BU0363TC01,BU0363TC01,8.86,1630
1,BU0363TC02,BU0363TC02,27.65,1660
2,BU0363TC02,BU0363TC02,12.22,1660
3,BU0363TC02,BU0363TC02,21.32,1660
4,BU0363TC02,BU0363TC02,29.4,1660
5,BU0363TC02,BU0363TC02,9.41,1660
1,BU0363TC03,BU0363TC03,26.48,2394
2,BU0363TC03,BU0363TC03,11.92,2394
3,BU0363TC03,BU0363TC03,21.17,2394
4,BU0363TC03,BU0363TC03,30.69,2394
5,BU0363TC03,BU0363TC03,9.74,2394
1,BU0363TC04,BU0363TC04,27.03,1966
2,BU0363TC04,BU0363TC04,13.53,1966
3,BU0363TC04,BU0363TC04,20.26,1966
4,BU0363TC04,BU0363TC04,29.51,1966
5,BU0363TC04,BU0363TC04,9.67,1966
1,BU0363TC05,BU0363TC05,26.84,946
2,BU0363TC05,BU0363TC05,13.61,946
3,BU0363TC05,BU0363TC05,20.66,946
4,BU0363TC05,BU0363TC05,29.5,946
5,BU0363TC05,BU0363TC05,9.39,946
1,BU0363TD01,BU0363TD01,27.1,1880
2,BU0363TD01,BU0363TD01,11.77,1880
3,BU0363TD01,BU0363TD01,20.5,1880
4,BU0363TD01,BU0363TD01,30.82,1880
5,BU0363TD01,BU0363TD01,9.81,1880
1,BU0363TD03,BU0363TD03,26.9,1199
2,BU0363TD03,BU0363TD03,12.26,1199
3,BU0363TD03,BU0363TD03,20.2,1199
4,BU0363TD03,BU0363TD03,31.29,1199
5,BU0363TD03,BU0363TD03,9.35,1199
1,BU0363TD04,BU0363TD04,27.32,529
2,BU0363TD04,BU0363TD04,13.16,529
3,BU0363TD04,BU0363TD04,20.67,529
4,BU0363TD04,BU0363TD04,30.24,529
5,BU0363TD04,BU0363TD04,8.61,529
1,BU0363TE01,BU0363TE01,27.01,1577
2,BU0363TE01,BU0363TE01,13.4,1577
3,BU0363TE01,BU0363TE01,20.77,1577
4,BU0363TE01,BU0363TE01,29.4,1577
5,BU0363TE01,BU0363TE01,9.42,1577
1,BU0363TE02,BU0363TE02,26,2320
2,BU0363TE02,BU0363TE02,13.19,2320
3,BU0363TE02,BU0363TE02,21.15,2320
4,BU0363TE02,BU0363TE02,29.96,2320
5,BU0363TE02,BU0363TE02,9.7,2320
1,BU0363TE03,BU0363TE03,28.07,1044
2,BU0363TE03,BU0363TE03,12.23,1044
3,BU0363TE03,BU0363TE03,20.24,1044
4,BU0363TE03,BU0363TE03,30.69,1044
5,BU0363TE03,BU0363TE03,8.77,1044
1,BU0363TF01,BU0363TF01,27.16,637
2,BU0363TF01,BU0363TF01,12.72,637
3,BU0363TF01,BU0363TF01,20.1,637
4,BU0363TF01,BU0363TF01,30.82,637
5,BU0363TF01,BU0363TF01,9.2,637
1,BU0363TF02,BU0363TF02,27.4,1054
2,BU0363TF02,BU0363TF02,12.33,1054
3,BU0363TF02,BU0363TF02,20.63,1054
4,BU0363TF02,BU0363TF02,30.16,1054
5,BU0363TF02,BU0363TF02,9.48,1054
1,BU0363TF03,BU0363TF03,26.66,1588
2,BU0363TF03,BU0363TF03,11.71,1588
3,BU0363TF03,BU0363TF03,21.98,1588
4,BU0363TF03,BU0363TF03,30.32,1588
5,BU0363TF03,BU0363TF03,9.33,1588
1,BU0363TG01,BU0363TG01,27.74,1652
2,BU0363TG01,BU0363TG01,12.81,1652
3,BU0363TG01,BU0363TG01,20.87,1652
4,BU0363TG01,BU0363TG01,30.23,1652
5,BU0363TG01,BU0363TG01,8.35,1652
1,BU0363TG02,BU0363TG02,26.7,1280
2,BU0363TG02,BU0363TG02,12.88,1280
3,BU0363TG02,BU0363TG02,20.75,1280
4,BU0363TG02,BU0363TG02,30.82,1280
5,BU0363TG02,BU0363TG02,8.85,1280
1,BU0363TG03,BU0363TG03,26.6,2401
2,BU0363TG03,BU0363TG03,13.23,2401
3,BU0363TG03,BU0363TG03,21.67,2401
4,BU0363TG03,BU0363TG03,29.77,2401
5,BU0363TG03,BU0363TG03,8.73,2401
1,BU0363TH01,BU0363TH01,27.23,811
2,BU0363TH01,BU0363TH01,12.57,811
3,BU0363TH01,BU0363TH01,20.81,811
4,BU0363TH01,BU0363TH01,30.03,811
5,BU0363TH01,BU0363TH01,9.36,811
1,BU0363TH02,BU0363TH02,27.4,1035
2,BU0363TH02,BU0363TH02,12.14,1035
3,BU0363TH02,BU0363TH02,20.98,1035
4,BU0363TH02,BU0363TH02,30.5,1035
5,BU0363TH02,BU0363TH02,8.98,1035
1,BU0363TH03,BU0363TH03,26.57,1294
2,BU0363TH03,BU0363TH03,13.16,1294
3,BU0363TH03,BU0363TH03,20.55,1294
4,BU0363TH03,BU0363TH03,29.92,1294
5,BU0363TH03,BU0363TH03,9.8,1294
1,BU0363TH04,BU0363TH04,27.21,805
2,BU0363TH04,BU0363TH04,12.19,805
3,BU0363TH04,BU0363TH04,20.38,805
4,BU0363TH04,BU0363TH04,31.18,805
5,BU0363TH04,BU0363TH04,9.04,805
1,BU0363TH05,BU0363TH05,26.23,1537
2,BU0363TH05,BU0363TH05,12.96,1537
3,BU0363TH05,BU0363TH05,21.13,1537
4,BU0363TH05,BU0363TH05,30.81,1537
5,BU0363TH05,BU0363TH05,8.87,1537
1,BU0363TJ01,BU0363TJ01,28.28,2273
2,BU0363TJ01,BU0363TJ01,12.66,2273
3,BU0363TJ01,BU0363TJ01,20.94,2273
4,BU0363TJ01,BU0363TJ01,29.25,2273
5,BU0363TJ01,BU0363TJ01,8.87,2273
1,BU0363TJ02,BU0363TJ02,26.76,1563
2,BU0363TJ02,BU0363TJ02,12.8,1563
3,BU0363TJ02,BU0363TJ02,21.47,1563
4,BU0363TJ02,BU0363TJ02,29.59,1563
5,BU0363TJ02,BU0363TJ02,9.38,1563
1,BU0363TJ03,BU0363TJ03,26.56,2350
2,BU0363TJ03,BU0363TJ03,13.04,2350
3,BU0363TJ03,BU0363TJ03,21.35,2350
4,BU0363TJ03,BU0363TJ03,30.44,2350
5,BU0363TJ03,BU0363TJ03,8.61,2350
1,BU0363TK01,BU0363TK01,27.5,2356
2,BU0363TK01,BU0363TK01,13,2356
3,BU0363TK01,BU0363TK01,20.94,2356
4,BU0363TK01,BU0363TK01,29.02,2356
5,BU0363TK01,BU0363TK01,9.54,2356
1,BU0363TK02,BU0363TK02,26.88,390
2,BU0363TK02,BU0363TK02,13.33,390
3,BU0363TK02,BU0363TK02,20.95,390
4,BU0363TK02,BU0363TK02,29.6,390
5,BU0363TK02,BU0363TK02,9.24,390
1,BU0363TK03,BU0363TK03,26.92,2231
2,BU0363TK03,BU0363TK03,12.26,2231
3,BU0363TK03,BU0363TK03,22.14,2231
4,BU0363TK03,BU0363TK03,29.85,2231
5,BU0363TK03,BU0363TK03,8.83,2231
1,BU0363TL01,BU0363TL01,26.56,1399
2,BU0363TL01,BU0363TL01,12.65,1399
3,BU0363TL01,BU0363TL01,20.93,1399
4,BU0363TL01,BU0363TL01,30.4,1399
5,BU0363TL01,BU0363TL01,9.46,1399
1,BU0363TL02,BU0363TL02,26.53,847
2,BU0363TL02,BU0363TL02,12.62,847
3,BU0363TL02,BU0363TL02,21.29,847
4,BU0363TL02,BU0363TL02,30.96,847
5,BU0363TL02,BU0363TL02,8.6,847
1,BU0363TL03,BU0363TL03,27.6,1998
2,BU0363TL03,BU0363TL03,12.55,1998
3,BU0363TL03,BU0363TL03,21.5,1998
4,BU0363TL03,BU0363TL03,29.29,1998
5,BU0363TL03,BU0363TL03,9.06,1998
1,BU0363TL04,BU0363TL04,26.74,415
2,BU0363TL04,BU0363TL04,12.42,415
3,BU0363TL04,BU0363TL04,21.21,415
4,BU0363TL04,BU0363TL04,29.66,415
5,BU0363TL04,BU0363TL04,9.97,415
1,BU0363TM01,BU0363TM01,28.05,2061
2,BU0363TM01,BU0363TM01,11.9,2061
3,BU0363TM01,BU0363TM01,20.88,2061
4,BU0363TM01,BU0363TM01,30.32,2061
5,BU0363TM01,BU0363TM01,8.85,2061
1,BU0363TM02,BU0363TM02,27.73,1871
2,BU0363TM02,BU0363TM02,12.56,1871
3,BU0363TM02,BU0363TM02,20,1871
4,BU0363TM02,BU0363TM02,30.52,1871
5,BU0363TM02,BU0363TM02,9.19,1871
1,BU0363TM04,BU0363TM04,26.95,1718
2,BU0363TM04,BU0363TM04,12.54,1718
3,BU0363TM04,BU0363TM04,21.92,1718
4,BU0363TM04,BU0363TM04,29.53,1718
5,BU0363TM04,BU0363TM04,9.06,1718
1,BU03940101,BU03940101,26.49,1667
2,BU03940101,BU03940101,12.97,1667
3,BU03940101,BU03940101,18.7,1667
4,BU03940101,BU03940101,31.56,1667
5,BU03940101,BU03940101,10.28,1667
1,BU03940102,BU03940102,26.75,2397
2,BU03940102,BU03940102,12.75,2397
3,BU03940102,BU03940102,19.79,2397
4,BU03940102,BU03940102,31.35,2397
5,BU03940102,BU03940102,9.36,2397
1,BU03940103,BU03940103,26.5,716
2,BU03940103,BU03940103,13.28,716
3,BU03940103,BU03940103,19.02,716
4,BU03940103,BU03940103,31.18,716
5,BU03940103,BU03940103,10.02,716
1,BU03940104,BU03940104,26.55,2311
2,BU03940104,BU03940104,13.09,2311
3,BU03940104,BU03940104,19.04,2311
4,BU03940104,BU03940104,30.83,2311
5,BU03940104,BU03940104,10.49,2311
1,BU03940105,BU03940105,27.71,2005
2,BU03940105,BU03940105,13.12,2005
3,BU03940105,BU03940105,18.52,2005
4,BU03940105,BU03940105,30.4,2005
5,BU03940105,BU03940105,10.25,2005
1,BU03940106,BU03940106,26.89,417
2,BU03940106,BU03940106,13.23,417
3,BU03940106,BU03940106,18.48,417
4,BU03940106,BU03940106,30.97,417
5,BU03940106,BU03940106,10.43,417
1,BU03940107,BU03940107,26.48,2132
2,BU03940107,BU03940107,12.32,2132
3,BU03940107,BU03940107,18.61,2132
4,BU03940107,BU03940107,31.78,2132
5,BU03940107,BU03940107,10.81,2132
1,BU03940108,BU03940108,27.42,357
2,BU03940108,BU03940108,12.48,357
3,BU03940108,BU03940108,18.68,357
4,BU03940108,BU03940108,31.41,357
5,BU03940108,BU03940108,10.01,357
1,BU03940109,BU03940109,27.97,2099
2,BU03940109,BU03940109,11.88,2099
3,BU03940109,BU03940109,18.53,2099
4,BU03940109,BU03940109,31.17,2099
5,BU03940109,BU03940109,10.45,2099
1,BU03940110,BU03940110,25.95,1088
2,BU03940110,BU03940110,12.59,1088
3,BU03940110,BU03940110,19.36,1088
4,BU03940110,BU03940110,31.85,1088
5,BU03940110,BU03940110,10.25,1088
1,BU03940111,BU03940111,26.47,573
2,BU03940111,BU03940111,12.22,573
3,BU03940111,BU03940111,18.75,573
4,BU03940111,BU03940111,32.37,573
5,BU03940111,BU03940111,10.19,573
1,BU03940112,BU03940112,27.66,1029
2,BU03940112,BU03940112,13.2,1029
3,BU03940112,BU03940112,17.93,1029
4,BU03940112,BU03940112,30.99,1029
5,BU03940112,BU03940112,10.22,1029
1,BU03940113,BU03940113,26.92,2406
2,BU03940113,BU03940113,12.62,2406
3,BU03940113,BU03940113,18.37,2406
4,BU03940113,BU03940113,31.15,2406
5,BU03940113,BU03940113,10.94,2406
1,BU03940114,BU03940114,26.69,1088
2,BU03940114,BU03940114,13.2,1088
3,BU03940114,BU03940114,19.27,1088
4,BU03940114,BU03940114,30.42,1088
5,BU03940114,BU03940114,10.42,1088
1,BU03940115,BU03940115,28.03,2323
2,BU03940115,BU03940115,11.91,2323
3,BU03940115,BU03940115,18.66,2323
4,BU03940115,BU03940115,30.98,2323
5,BU03940115,BU03940115,10.42,2323
1,BU03940116,BU03940116,28.03,1004
2,BU03940116,BU03940116,12.7,1004
3,BU03940116,BU03940116,18.62,1004
4,BU03940116,BU03940116,30.38,1004
5,BU03940116,BU03940116,10.27,1004
1,BU03940117,BU03940117,27.55,1070
2,BU03940117,BU03940117,13.07,1070
3,BU03940117,BU03940117,19.11,1070
4,BU03940117,BU03940117,30.41,1070
5,BU03940117,BU03940117,9.86,1070
1,BU03940118,BU03940118,27.86,1063
2,BU03940118,BU03940118,11.72,1063
3,BU03940118,BU03940118,19.35,1063
4,BU03940118,BU03940118,30.94,1063
5,BU03940118,BU03940118,10.13,1063
1,BU03940119,BU03940119,27.64,2356
2,BU03940119,BU03940119,13.09,2356
3,BU03940119,BU03940119,18.58,2356
4,BU03940119,BU03940119,30.81,2356
5,BU03940119,BU03940119,9.88,2356
1,BU03940122,BU03940122,27.04,910
2,BU03940122,BU03940122,13.32,910
3,BU03940122,BU03940122,19.63,910
4,BU03940122,BU03940122,29.82,910
5,BU03940122,BU03940122,10.19,910
1,BU03940123,BU03940123,26.5,542
2,BU03940123,BU03940123,11.99,542
3,BU03940123,BU03940123,20.09,542
4,BU03940123,BU03940123,31.33,542
5,BU03940123,BU03940123,10.09,542
1,BU03940124,BU03940124,26.73,738
2,BU03940124,BU03940124,12.55,738
3,BU03940124,BU03940124,19.39,738
4,BU03940124,BU03940124,30.94,738
5,BU03940124,BU03940124,10.39,738
1,BU03940125,BU03940125,27.21,1428
2,BU03940125,BU03940125,12.75,1428
3,BU03940125,BU03940125,18.62,1428
4,BU03940125,BU03940125,30.62,1428
5,BU03940125,BU03940125,10.8,1428
1,BU03940126,BU03940126,27.24,1755
2,BU03940126,BU03940126,13.23,1755
3,BU03940126,BU03940126,18.44,1755
4,BU03940126,BU03940126,31.12,1755
5,BU03940126,BU03940126,9.97,1755
1,BU03940127,BU03940127,28.34,1868
2,BU03940127,BU03940127,12.23,1868
3,BU03940127,BU03940127,18.8,1868
4,BU03940127,BU03940127,30.66,1868
5,BU03940127,BU03940127,9.97,1868
1,BU03940230,BU03940230,26.57,818
2,BU03940230,BU03940230,12.61,818
3,BU03940230,BU03940230,18.42,818
4,BU03940230,BU03940230,32.23,818
5,BU03940230,BU03940230,10.17,818
1,BU03940231,BU03940231,27.47,760
2,BU03940231,BU03940231,12.73,760
3,BU03940231,BU03940231,17.92,760
4,BU03940231,BU03940231,31.68,760
5,BU03940231,BU03940231,10.2,760
1,BU03940233,BU03940233,26.11,266
2,BU03940233,BU03940233,12.79,266
3,BU03940233,BU03940233,18.81,266
4,BU03940233,BU03940233,31.4,266
5,BU03940233,BU03940233,10.89,266
1,BU03940234,BU03940234,26.48,2121
2,BU03940234,BU03940234,13.04,2121
3,BU03940234,BU03940234,19.09,2121
4,BU03940234,BU03940234,30.82,2121
5,BU03940234,BU03940234,10.57,2121
1,BU03940235,BU03940235,27.25,964
2,BU03940235,BU03940235,12.87,964
3,BU03940235,BU03940235,19.15,964
4,BU03940235,BU03940235,30.49,964
5,BU03940235,BU03940235,10.24,964
1,BU03940236,BU03940236,27.06,276
2,BU03940236,BU03940236,12.79,276
3,BU03940236,BU03940236,18.64,276
4,BU03940236,BU03940236,31.47,276
5,BU03940236,BU03940236,10.04,276
1,BU03940237,BU03940237,26.42,330
2,BU03940237,BU03940237,12.55,330
3,BU03940237,BU03940237,19.33,330
4,BU03940237,BU03940237,31.09,330
5,BU03940237,BU03940237,10.61,330
1,BU03940239,BU03940239,27.28,1116
2,BU03940239,BU03940239,12.31,1116
3,BU03940239,BU03940239,19.25,1116
4,BU03940239,BU03940239,30.99,1116
5,BU03940239,BU03940239,10.17,1116
1,BU03940240,BU03940240,26.81,1978
2,BU03940240,BU03940240,13.01,1978
3,BU03940240,BU03940240,18.81,1978
4,BU03940240,BU03940240,31.24,1978
5,BU03940240,BU03940240,10.13,1978
1,BU03940241,BU03940241,27.5,1808
2,BU03940241,BU03940241,12.45,1808
3,BU03940241,BU03940241,18.94,1808
4,BU03940241,BU03940241,31.14,1808
5,BU03940241,BU03940241,9.97,1808
1,BU03940343,BU03940343,26.99,1847
2,BU03940343,BU03940343,13.1,1847
3,BU03940343,BU03940343,20.28,1847
4,BU03940343,BU03940343,30.17,1847
5,BU03940343,BU03940343,9.46,1847
1,BU03940344,BU03940344,27.91,487
2,BU03940344,BU03940344,12.09,487
3,BU03940344,BU03940344,19.84,487
4,BU03940344,BU03940344,30.48,487
5,BU03940344,BU03940344,9.68,487
1,BU03940345,BU03940345,26.9,1950
2,BU03940345,BU03940345,12.71,1950
3,BU03940345,BU03940345,19.63,1950
4,BU03940345,BU03940345,30.84,1950
5,BU03940345,BU03940345,9.92,1950
1,BU03940346,BU03940346,26.57,1364
2,BU03940346,BU03940346,13.57,1364
3,BU03940346,BU03940346,19.23,1364
4,BU03940346,BU03940346,30.37,1364
5,BU03940346,BU03940346,10.26,1364
1,BU03940347,BU03940347,26.28,2210
2,BU03940347,BU03940347,12.68,2210
3,BU03940347,BU03940347,20.86,2210
4,BU03940347,BU03940347,30.82,2210
5,BU03940347,BU03940347,9.36,2210
1,BU03940348,BU03940348,27.12,1273
2,BU03940348,BU03940348,12.07,1273
3,BU03940348,BU03940348,19.23,1273
4,BU03940348,BU03940348,31.69,1273
5,BU03940348,BU03940348,9.89,1273
1,BU03940349,BU03940349,25.99,1854
2,BU03940349,BU03940349,13.49,1854
3,BU03940349,BU03940349,19.84,1854
4,BU03940349,BU03940349,31.12,1854
5,BU03940349,BU03940349,9.56,1854
1,BU03940350,BU03940350,27.22,671
2,BU03940350,BU03940350,12.33,671
3,BU03940350,BU03940350,19.78,671
4,BU03940350,BU03940350,31.53,671
5,BU03940350,BU03940350,9.14,671
1,BU03940429,BU03940429,27.32,2041
2,BU03940429,BU03940429,13.48,2041
3,BU03940429,BU03940429,18.92,2041
4,BU03940429,BU03940429,30.59,2041
5,BU03940429,BU03940429,9.69,2041
1,BU03940465,BU03940465,26.36,1414
2,BU03940465,BU03940465,12.87,1414
3,BU03940465,BU03940465,19.83,1414
4,BU03940465,BU03940465,30.52,1414
5,BU03940465,BU03940465,10.42,1414
1,BU03940466,BU03940466,27.23,1439
2,BU03940466,BU03940466,12.43,1439
3,BU03940466,BU03940466,19.45,1439
4,BU03940466,BU03940466,31.62,1439
5,BU03940466,BU03940466,9.27,1439
1,BU03940551,BU03940551,26.93,1471
2,BU03940551,BU03940551,12.79,1471
3,BU03940551,BU03940551,19.1,1471
4,BU03940551,BU03940551,30.72,1471
5,BU03940551,BU03940551,10.46,1471
1,BU03940552,BU03940552,26.3,1824
2,BU03940552,BU03940552,13.4,1824
3,BU03940552,BU03940552,19.27,1824
4,BU03940552,BU03940552,31.37,1824
5,BU03940552,BU03940552,9.66,1824
1,BU03940553,BU03940553,27.08,447
2,BU03940553,BU03940553,12.04,447
3,BU03940553,BU03940553,20.15,447
4,BU03940553,BU03940553,30.64,447
5,BU03940553,BU03940553,10.09,447
1,BU03940554,BU03940554,27.57,1640
2,BU03940554,BU03940554,11.96,1640
3,BU03940554,BU03940554,19.17,1640
4,BU03940554,BU03940554,31.9,1640
5,BU03940554,BU03940554,9.4,1640
1,BU03940556,BU03940556,27.31,1559
2,BU03940556,BU03940556,12.07,1559
